gene	high_median	low_median	logCPM_difference	p_value	fdr
EGFR-AS1	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
CRYGD	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LOC102723447	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LOC102724848	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
GSTA2	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
UGT2A1	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LRRC10	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
MIR5706	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LINC01030	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
OR13D1	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LINC00945	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LINC00993	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
RP1-140J1.1	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LOC283045	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
KNCN	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LOC102723434	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LOC101929983	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
MIR596	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
MROH7-TTC4	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LOC102724348	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
RP11-446H18.5	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
IL25	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
SPATA31D3	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
SPAM1	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LOC100505841	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
SPINK14	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LY6G6D	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
KRT82	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
MIR3909	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
TEX33	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LOC101927875	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
LOC102724043	0.0587864477330726	0.0	0.0587864477330726	0.33906943688529034	0.4927110493957505
RP11-567L7.6	0.0	0.0	0.0	0.34000126420749444	0.4927110493957505
TMEM220-AS1	0.02651636665995675	0.0	0.02651636665995675	0.3406189334505283	0.49358454897122483
UBE2Q2L	0.0	0.0	0.0	0.3412146069993295	0.4944044734257627
CYP4F2	0.0	0.0	0.0	0.3412146069993295	0.4944044734257627
LINC00892	0.18216495274684857	0.1613448469379756	0.020820105808872974	0.34140572467286445	0.49465975749085017
HOGA1	0.061457942359157455	0.0	0.061457942359157455	0.34210697572504933	0.4956541146723226
KRT16	0.0	0.0	0.0	0.34286225231238265	0.4967049317808094
SLC6A20	0.0	0.0	0.0	0.34286225231238265	0.4967049317808094
SLC5A5	0.15519391905240976	0.12008696584350276	0.035106953208907	0.34304836784370485	0.49695282429660936
KCNK17	0.0603427482249745	0.0617792681229747	-0.0014365198980001992	0.3433106212661712	0.49731098653416067
RP11-536I6.1	0.0	0.0	0.0	0.343895069293475	0.4981140387151575
PRODH2	0.0	0.0	0.0	0.343895069293475	0.4981140387151575
KRT27	0.0	0.0	0.0	0.3444346093830256	0.498873720887679
FAM74A3	0.0	0.0	0.0	0.3447264129448292	0.4992745345929701
GATA1	0.0	0.0	0.0	0.3447934144999242	0.49934974199818516
PPP1R1C	0.05415699226912675	0.0	0.05415699226912675	0.3448210315665662	0.49936790642974865
LOC102723830	0.0266571249816921	0.0	0.0266571249816921	0.34515132398528603	0.49978068620608407
TBX5	0.05491863322399025	0.0	0.05491863322399025	0.34515072768850275	0.49978068620608407
LOC102723481	0.0	0.0125352343988431	-0.0125352343988431	0.34515132398528603	0.49978068620608407
PRAMENP	0.7110424918379252	0.5322975403513677	0.17874495148655756	0.3456061493089606	0.500417401084388
LOC102724685	0.0	0.0	0.0	0.34595391148392607	0.5006049504724122
FAM83C	0.0	0.0	0.0	0.34595391148392607	0.5006049504724122
CAMSAP3	1.0416819168711866	0.6966201388426396	0.345061778028547	0.34577950713559114	0.5006049504724122
ASMTL-AS1	2.960852181346664	2.9703133631883443	-0.009461181841680322	0.3460681448354235	0.5006049504724122
ISYNA1	2.9869479428552284	2.5951501887051833	0.39179775415004503	0.3459857141355862	0.5006049504724122
PDE9A	1.0923789902481111	1.2043661571022723	-0.11198716685416121	0.3460351761260073	0.5006049504724122
MESTIT1	0.0	0.0	0.0	0.34595391148392607	0.5006049504724122
CHCHD5	3.1126831284734453	3.0039575788046102	0.10872554966883508	0.34605990310430956	0.5006049504724122
UBL5	6.058163019946283	6.059884913808093	-0.0017218938618093205	0.3460681448354235	0.5006049504724122
AGTR2	0.0	0.0	0.0	0.34595391148392607	0.5006049504724122
HBA2	0.8609101399790439	1.4106106362508022	-0.5497004962717583	0.3460351761260073	0.5006049504724122
CLEC11A	1.6889571986072553	1.7138511863574961	-0.024893987750240765	0.3460351761260073	0.5006049504724122
TRNAL3	0.0	0.0	0.0	0.34595391148392607	0.5006049504724122
LOC101928421	0.0	0.0	0.0	0.34595391148392607	0.5006049504724122
LOC101927122	0.0	0.0	0.0	0.34595391148392607	0.5006049504724122
LOC101928087	0.0	0.0	0.0	0.34595391148392607	0.5006049504724122
RCN3	3.4955771954711183	3.3019503418756724	0.19362685359544596	0.3460351761260073	0.5006049504724122
LOC101927820	0.0	0.0	0.0	0.34595391148392607	0.5006049504724122
MUC12	0.3664480363372263	0.2969989359596663	0.06944910037755997	0.3460681448354235	0.5006049504724122
MTNR1B	0.0	0.0	0.0	0.34595391148392607	0.5006049504724122
C19orf43	7.02529099028941	6.854730401360932	0.17056058892847759	0.3460681448354235	0.5006049504724122
EVA1B	2.784861808689588	2.485146124479665	0.2997156842099229	0.3460681448354235	0.5006049504724122
CKMT1A	0.0	0.0	0.0	0.34614701705567175	0.500653455310928
SOX2	0.0	0.0	0.0	0.34614701705567175	0.500653455310928
LOC102723675	0.0	0.0	0.0	0.34614701705567175	0.500653455310928
KLHDC8A	0.11671926250573281	0.06664670751223364	0.05007255499349916	0.3464083816672875	0.501009607540629
HTT-AS	0.0	0.0	0.0	0.3465331918790443	0.5010807330824227
CRHR1	0.0	0.0	0.0	0.3465331918790443	0.5010807330824227
NANOG	0.0	0.0	0.0	0.3465331918790443	0.5010807330824227
ENTPD2	0.05693187550578905	0.0185995239744491	0.038332351531339945	0.34651327002916543	0.5010807330824227
ZNF648	0.0	0.0	0.0	0.3465331918790443	0.5010807330824227
BARX1	0.18348841817238037	0.0363439132080486	0.1471445049643318	0.3475983177855686	0.5025989469648514
RP11-290F20.2	0.0	0.0	0.0	0.34854253330984863	0.5039422093501832
LOC101059915	0.0	0.0	0.0	0.3487911792512701	0.5042797051273383
TMEM240	0.12221908195798625	0.1108271849372227	0.011391897020763556	0.34891569349688356	0.5044377105912699
OR7E91P	0.0	0.0	0.0	0.3491803008134404	0.5047982301102395
GPR87	0.0	0.0	0.0	0.3495937126424087	0.5053076762803225
SEPT12	0.0	0.0	0.0	0.3495937126424087	0.5053076762803225
LOC101927441	0.0	0.0	0.0	0.3495499173266253	0.5053076762803225
KCNU1	0.0	0.0	0.0	0.3495937126424087	0.5053076762803225
LOC101928431	0.1051820311699368	0.050526373154089	0.0546556580158478	0.3506928967817404	0.5068743356512908
AQP2	0.0	0.0	0.0	0.3507684461381878	0.5068950637688614
MIR151B	0.0	0.0	0.0	0.3507684461381878	0.5068950637688614
SNORA70F	0.0	0.0	0.0	0.3507684461381878	0.5068950637688614
FLJ41941	0.0	0.0	0.0	0.3507684461381878	0.5068950637688614
RP11-439L8.3	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
SNORA50	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
LOC101927259	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
LOC102724862	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
DHRS7C	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
TMEFF1	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
C2orf80	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
OR2T33	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
LOC102724731	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
MIR4476	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
CYCSP52	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
APOC4-APOC2	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
PAGE4	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
LOC101929028	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
NKX2-2	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
DEFA3	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
RPS6KA2-AS1	0.0	0.0	0.0	0.3519201642210974	0.5081825353089832
HHIP	0.0	0.0	0.0	0.35241209644879634	0.5088707164885065
LOC101929618	0.0	0.0	0.0	0.3530113729932267	0.5097138323499969
TBX10	0.12923795293604426	0.0477136260906518	0.08152432684539246	0.35355202169002176	0.5104722255373605
FAM87A	0.0	0.0	0.0	0.35373134355321745	0.5107088775515988
ZNF488	0.0478190936543914	0.0	0.0478190936543914	0.3539136524862865	0.5109498214103606
DGCR6	0.1214446330984968	0.2124234737412428	-0.09097884064274599	0.35405966641678244	0.5111383469764811
TRIM15	0.0	0.0	0.0	0.35411082886976275	0.5111899297136776
GCGR	0.05030236956408715	0.0	0.05030236956408715	0.35441780151522917	0.5115884828529993
LOC101927644	0.02450787453428695	0.0	0.02450787453428695	0.35441780151522917	0.5115884828529993
FAM211B	1.3118190114278994	1.1946331885866195	0.11718582284127987	0.35443838920378923	0.5115959076585935
EGFL7	3.1838157536708054	2.9592617448374448	0.22455400883336063	0.35448774079357503	0.5116031619471755
MRPL38	5.2286361650366935	5.0807522259649325	0.147883939071761	0.35452063582978366	0.5116031619471755
RP11-620J15.3	2.4796058315537115	1.8979504921508235	0.581655339402888	0.35448774079357503	0.5116031619471755
